"timestamp","payload"
"464598","{""internal_temperature"":{""N"":""30.97999954""},""pressure"":{""N"":""973.4199829""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""464598""}}"
"93611","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.1813965""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""93611""}}"
"450935","{""internal_temperature"":{""N"":""30.95000076""},""pressure"":{""N"":""973.4313965""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""450935""}}"
"15241","{""internal_temperature"":{""N"":""30.57999992""},""pressure"":{""N"":""973.4040527""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""15241""}}"
"25870","{""internal_temperature"":{""N"":""30.62000084""},""pressure"":{""N"":""973.4707642""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""25870""}}"
"74824","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.288269""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""74824""}}"
"423610","{""internal_temperature"":{""N"":""30.88999939""},""pressure"":{""N"":""973.401001""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""423610""}}"
"100828","{""internal_temperature"":{""N"":""32.06999969""},""pressure"":{""N"":""974.3395386""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""100828""}}"
"47878","{""internal_temperature"":{""N"":""32.29000092""},""pressure"":{""N"":""974.0783081""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""47878""}}"
"178623","{""internal_temperature"":{""N"":""32.36000061""},""pressure"":{""N"":""974.1450195""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""178623""}}"
"54417","{""internal_temperature"":{""N"":""31.45000076""},""pressure"":{""N"":""973.4736938""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""54417""}}"
"485851","{""internal_temperature"":{""N"":""30.98999977""},""pressure"":{""N"":""973.4671631""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""485851""}}"
"186146","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0041504""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""186146""}}"
"151577","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4874878""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""151577""}}"
"472577","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0309448""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""472577""}}"
"53384","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""974.0641479""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""53384""}}"
"114795","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9634399""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""114795""}}"
"131311","{""internal_temperature"":{""N"":""30.51000023""},""pressure"":{""N"":""973.4700928""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""131311""}}"
"279100","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4106445""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""279100""}}"
"307102","{""internal_temperature"":{""N"":""32.40000153""},""pressure"":{""N"":""974.1503296""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""307102""}}"
"102370","{""internal_temperature"":{""N"":""30.39999962""},""pressure"":{""N"":""973.3853149""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""102370""}}"
"127960","{""internal_temperature"":{""N"":""32.31999969""},""pressure"":{""N"":""974.2766113""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""127960""}}"
"467347","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3762207""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""467347""}}"
"745169","{""internal_temperature"":{""N"":""31.45999908""},""pressure"":{""N"":""973.3847046""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""745169""}}"
"227137","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9920044""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""227137""}}"
"99682","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.1535645""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""99682""}}"
"13801","{""internal_temperature"":{""N"":""32.45000076""},""pressure"":{""N"":""971.5114136""},""external_temperature"":{""N"":""33""},""timestamp"":{""N"":""13801""}}"
"6789","{""internal_temperature"":{""N"":""32.58000183""},""pressure"":{""N"":""971.6694336""},""external_temperature"":{""N"":""33.1875""},""timestamp"":{""N"":""6789""}}"
"985318","{""internal_temperature"":{""N"":""31.17000008""},""pressure"":{""N"":""973.4450684""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""985318""}}"
"41926","{""internal_temperature"":{""N"":""32.20999908""},""pressure"":{""N"":""973.9467163""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""41926""}}"
"26309","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.6132813""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""26309""}}"
"964064","{""internal_temperature"":{""N"":""31.17000008""},""pressure"":{""N"":""973.3786011""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""964064""}}"
"473707","{""internal_temperature"":{""N"":""30.98999977""},""pressure"":{""N"":""973.4157104""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""473707""}}"
"1088548","{""internal_temperature"":{""N"":""31.20999908""},""pressure"":{""N"":""973.3972168""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1088548""}}"
"11069","{""internal_temperature"":{""N"":""32.27999878""},""pressure"":{""N"":""974.095459""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""11069""}}"
"92091","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.1186523""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""92091""}}"
"69068","{""internal_temperature"":{""N"":""30.45999908""},""pressure"":{""N"":""973.4168701""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""69068""}}"
"678653","{""internal_temperature"":{""N"":""31.06999969""},""pressure"":{""N"":""973.4152832""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""678653""}}"
"92371","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4519653""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""92371""}}"
"165241","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4818726""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""165241""}}"
"51034","{""internal_temperature"":{""N"":""32.22000122""},""pressure"":{""N"":""973.9584351""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""51034""}}"
"59751","{""internal_temperature"":{""N"":""32.74000168""},""pressure"":{""N"":""975.1843872""},""external_temperature"":{""N"":""31.4375""},""timestamp"":{""N"":""59751""}}"
"37370","{""internal_temperature"":{""N"":""32.20999908""},""pressure"":{""N"":""973.8765869""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""37370""}}"
"477975","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.381897""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""477975""}}"
"54902","{""internal_temperature"":{""N"":""29.75""},""pressure"":{""N"":""973.3423462""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""54902""}}"
"220877","{""internal_temperature"":{""N"":""30.55999947""},""pressure"":{""N"":""973.454834""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""220877""}}"
"548486","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0315552""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""548486""}}"
"141623","{""internal_temperature"":{""N"":""32.31999969""},""pressure"":{""N"":""974.2669678""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""141623""}}"
"583011","{""internal_temperature"":{""N"":""31.03000069""},""pressure"":{""N"":""973.4561157""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""583011""}}"
"130615","{""internal_temperature"":{""N"":""30.77000046""},""pressure"":{""N"":""973.3345947""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""130615""}}"
"883602","{""internal_temperature"":{""N"":""31.13999939""},""pressure"":{""N"":""973.4467773""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""883602""}}"
"503782","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3690796""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""503782""}}"
"554558","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0446167""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""554558""}}"
"148260","{""internal_temperature"":{""N"":""32.34000015""},""pressure"":{""N"":""974.1221313""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""148260""}}"
"392117","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0645142""},""external_temperature"":{""N"":""31.0625""},""timestamp"":{""N"":""392117""}}"
"208919","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9846802""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""208919""}}"
"425516","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0622559""},""external_temperature"":{""N"":""31""},""timestamp"":{""N"":""425516""}}"
"132514","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.2564087""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""132514""}}"
"20279","{""internal_temperature"":{""N"":""32.77000046""},""pressure"":{""N"":""975.1604614""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""20279""}}"
"353779","{""internal_temperature"":{""N"":""30.92000008""},""pressure"":{""N"":""973.434082""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""353779""}}"
"55589","{""internal_temperature"":{""N"":""32.22999954""},""pressure"":{""N"":""973.9298706""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""55589""}}"
"45683","{""internal_temperature"":{""N"":""32.5""},""pressure"":{""N"":""971.4332275""},""external_temperature"":{""N"":""33.125""},""timestamp"":{""N"":""45683""}}"
"106808","{""internal_temperature"":{""N"":""32.72999954""},""pressure"":{""N"":""975.1898193""},""external_temperature"":{""N"":""32.375""},""timestamp"":{""N"":""106808""}}"
"1164455","{""internal_temperature"":{""N"":""31.23999977""},""pressure"":{""N"":""973.3665771""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1164455""}}"
"158821","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9801636""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""158821""}}"
"523518","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.322998""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""523518""}}"
"57938","{""internal_temperature"":{""N"":""29.79000092""},""pressure"":{""N"":""973.3430176""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""57938""}}"
"152748","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9781494""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""152748""}}"
"5565","{""internal_temperature"":{""N"":""31.94000053""},""pressure"":{""N"":""974.0966187""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""5565""}}"
"392961","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3799438""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""392961""}}"
"347068","{""internal_temperature"":{""N"":""32.27999878""},""pressure"":{""N"":""974.0112305""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""347068""}}"
"54713","{""internal_temperature"":{""N"":""30.67000008""},""pressure"":{""N"":""973.4037476""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""54713""}}"
"592121","{""internal_temperature"":{""N"":""31.04000092""},""pressure"":{""N"":""973.4523315""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""592121""}}"
"38479","{""internal_temperature"":{""N"":""32.83000183""},""pressure"":{""N"":""971.5420532""},""external_temperature"":{""N"":""31.8125""},""timestamp"":{""N"":""38479""}}"
"535662","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3504028""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""535662""}}"
"269144","{""internal_temperature"":{""N"":""32.38000107""},""pressure"":{""N"":""974.0882568""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""269144""}}"
"435466","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3965454""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""435466""}}"
"510140","{""internal_temperature"":{""N"":""31""},""pressure"":{""N"":""973.4187622""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""510140""}}"
"1065777","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.397644""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1065777""}}"
"587565","{""internal_temperature"":{""N"":""31.03000069""},""pressure"":{""N"":""973.4284668""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""587565""}}"
"19694","{""internal_temperature"":{""N"":""32.79000092""},""pressure"":{""N"":""971.5411987""},""external_temperature"":{""N"":""31.875""},""timestamp"":{""N"":""19694""}}"
"476743","{""internal_temperature"":{""N"":""30.95000076""},""pressure"":{""N"":""973.4216309""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""476743""}}"
"355297","{""internal_temperature"":{""N"":""30.92000008""},""pressure"":{""N"":""973.4101563""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""355297""}}"
"191920","{""internal_temperature"":{""N"":""32.22000122""},""pressure"":{""N"":""974.366394""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""191920""}}"
"148195","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9650269""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""148195""}}"
"941291","{""internal_temperature"":{""N"":""31.15999985""},""pressure"":{""N"":""973.4117432""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""941291""}}"
"1094621","{""internal_temperature"":{""N"":""31.21999931""},""pressure"":{""N"":""973.4007568""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1094621""}}"
"294280","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.416626""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""294280""}}"
"337960","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9707642""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""337960""}}"
"196474","{""internal_temperature"":{""N"":""32.22999954""},""pressure"":{""N"":""974.3900757""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""196474""}}"
"677135","{""internal_temperature"":{""N"":""31.06999969""},""pressure"":{""N"":""973.4226685""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""677135""}}"
"36961","{""internal_temperature"":{""N"":""32.83000183""},""pressure"":{""N"":""971.5443726""},""external_temperature"":{""N"":""31.75""},""timestamp"":{""N"":""36961""}}"
"611857","{""internal_temperature"":{""N"":""31.04000092""},""pressure"":{""N"":""973.4277954""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""611857""}}"
"234229","{""internal_temperature"":{""N"":""32.36999893""},""pressure"":{""N"":""974.1628418""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""234229""}}"
"306427","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4332275""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""306427""}}"
"63526","{""internal_temperature"":{""N"":""31.45999908""},""pressure"":{""N"":""973.4733887""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""63526""}}"
"105754","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.116272""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""105754""}}"
"10687","{""internal_temperature"":{""N"":""30.54999924""},""pressure"":{""N"":""973.4879761""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""10687""}}"
"29781","{""internal_temperature"":{""N"":""32.20000076""},""pressure"":{""N"":""973.9026489""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""29781""}}"
"576939","{""internal_temperature"":{""N"":""31.03000069""},""pressure"":{""N"":""973.4489136""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""576939""}}"
